missing_type,section,practice_path,problem_code,problem_name,official_url,lesson
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ70,useEffect and API Calls,https://www.codechef.com/problems/REACTMCQ70,"Hooks (useEffect, useContext, useRef) - Hooks (useEffect, useContext, useRef)"
missing_rating,Interview Questions,React Interview Questions,REACTMCQ71,Multiple useEffect Hooks,https://www.codechef.com/problems/REACTMCQ71,"Hooks (useEffect, useContext, useRef) - Hooks (useEffect, useContext, useRef)"
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ71,Multiple useEffect Hooks,https://www.codechef.com/problems/REACTMCQ71,"Hooks (useEffect, useContext, useRef) - Hooks (useEffect, useContext, useRef)"
missing_rating,Interview Questions,React Interview Questions,REACTMCQ72,useContext and Performance,https://www.codechef.com/problems/REACTMCQ72,"Hooks (useEffect, useContext, useRef) - Hooks (useEffect, useContext, useRef)"
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ72,useContext and Performance,https://www.codechef.com/problems/REACTMCQ72,"Hooks (useEffect, useContext, useRef) - Hooks (useEffect, useContext, useRef)"
missing_rating,Interview Questions,React Interview Questions,REACTMCQ73,Component Control,https://www.codechef.com/problems/REACTMCQ73,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ73,Component Control,https://www.codechef.com/problems/REACTMCQ73,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ74,State Management,https://www.codechef.com/problems/REACTMCQ74,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ74,State Management,https://www.codechef.com/problems/REACTMCQ74,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ75,Form Submission,https://www.codechef.com/problems/REACTMCQ75,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ75,Form Submission,https://www.codechef.com/problems/REACTMCQ75,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ76,Multiple Inputs,https://www.codechef.com/problems/REACTMCQ76,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ76,Multiple Inputs,https://www.codechef.com/problems/REACTMCQ76,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ77,Form Validation,https://www.codechef.com/problems/REACTMCQ77,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ77,Form Validation,https://www.codechef.com/problems/REACTMCQ77,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ78,Preventing Default,https://www.codechef.com/problems/REACTMCQ78,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ78,Preventing Default,https://www.codechef.com/problems/REACTMCQ78,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ79,Ref Usage,https://www.codechef.com/problems/REACTMCQ79,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ79,Ref Usage,https://www.codechef.com/problems/REACTMCQ79,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ80,Error Handling,https://www.codechef.com/problems/REACTMCQ80,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ80,Error Handling,https://www.codechef.com/problems/REACTMCQ80,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ81,Form Libraries,https://www.codechef.com/problems/REACTMCQ81,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ81,Form Libraries,https://www.codechef.com/problems/REACTMCQ81,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ82,Controlled vs Uncontrolled,https://www.codechef.com/problems/REACTMCQ82,Forms and controlled components - Forms and controlled components
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ82,Controlled vs Uncontrolled,https://www.codechef.com/problems/REACTMCQ82,Forms and controlled components - Forms and controlled components
missing_rating,Interview Questions,React Interview Questions,REACTMCQ83,Router Selection,https://www.codechef.com/problems/REACTMCQ83,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ83,Router Selection,https://www.codechef.com/problems/REACTMCQ83,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ84,Route Component Usage,https://www.codechef.com/problems/REACTMCQ84,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ84,Route Component Usage,https://www.codechef.com/problems/REACTMCQ84,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ85,Route Parameters,https://www.codechef.com/problems/REACTMCQ85,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ85,Route Parameters,https://www.codechef.com/problems/REACTMCQ85,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ86,Nested Routes,https://www.codechef.com/problems/REACTMCQ86,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ86,Nested Routes,https://www.codechef.com/problems/REACTMCQ86,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ87,Programmatic Navigation,https://www.codechef.com/problems/REACTMCQ87,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ87,Programmatic Navigation,https://www.codechef.com/problems/REACTMCQ87,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ88,Link Component,https://www.codechef.com/problems/REACTMCQ88,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ88,Link Component,https://www.codechef.com/problems/REACTMCQ88,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ89,Route Matching,https://www.codechef.com/problems/REACTMCQ89,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ89,Route Matching,https://www.codechef.com/problems/REACTMCQ89,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ90,404 Not Found Route,https://www.codechef.com/problems/REACTMCQ90,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ90,404 Not Found Route,https://www.codechef.com/problems/REACTMCQ90,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ91,Active Link Styling,https://www.codechef.com/problems/REACTMCQ91,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ91,Active Link Styling,https://www.codechef.com/problems/REACTMCQ91,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ92,Route Configuration,https://www.codechef.com/problems/REACTMCQ92,React Router - React Router
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ92,Route Configuration,https://www.codechef.com/problems/REACTMCQ92,React Router - React Router
missing_rating,Interview Questions,React Interview Questions,REACTMCQ93,Context Creation,https://www.codechef.com/problems/REACTMCQ93,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ93,Context Creation,https://www.codechef.com/problems/REACTMCQ93,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ94,Context Provider,https://www.codechef.com/problems/REACTMCQ94,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ94,Context Provider,https://www.codechef.com/problems/REACTMCQ94,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ95,Consuming Context,https://www.codechef.com/problems/REACTMCQ95,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ95,Consuming Context,https://www.codechef.com/problems/REACTMCQ95,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ96,useContext Hook,https://www.codechef.com/problems/REACTMCQ96,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ96,useContext Hook,https://www.codechef.com/problems/REACTMCQ96,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ97,Context Updates,https://www.codechef.com/problems/REACTMCQ97,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ97,Context Updates,https://www.codechef.com/problems/REACTMCQ97,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ98,Context vs Props,https://www.codechef.com/problems/REACTMCQ98,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ98,Context vs Props,https://www.codechef.com/problems/REACTMCQ98,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ99,Multiple Contexts,https://www.codechef.com/problems/REACTMCQ99,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ99,Multiple Contexts,https://www.codechef.com/problems/REACTMCQ99,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ100,Context Performance,https://www.codechef.com/problems/REACTMCQ100,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ100,Context Performance,https://www.codechef.com/problems/REACTMCQ100,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ101,Context Limitations,https://www.codechef.com/problems/REACTMCQ101,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ101,Context Limitations,https://www.codechef.com/problems/REACTMCQ101,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ102,Default Context Value,https://www.codechef.com/problems/REACTMCQ102,Context API - Context API
missing_metadata,Interview Questions,React Interview Questions,REACTMCQ102,Default Context Value,https://www.codechef.com/problems/REACTMCQ102,Context API - Context API
missing_rating,Interview Questions,React Interview Questions,REACTMCQ103,HOC Definition,https://www.codechef.com/problems/REACTMCQ103,Higher-Order Components (HOCs) - Higher-Order Components (HOCs)
